ReceTime(s)	Throughput Rate(Mbps)
1556527291.810802	0
1556527291.811802	0
1556527291.813455	3.320982
1556527291.814455	0
1556527291.816345	30.582295
1556527291.817822	22.438741
1556527291.819060	151.687271
1556527291.820290	170.650126
1556527291.821329	138.221202
1556527291.822338	127.637051
1556527291.823465	107.826528
1556527291.824465	0
1556527291.825781	39.794112
1556527291.826781	0
1556527291.827781	0
1556527291.828781	0
1556527291.829781	0
1556527291.830781	0
1556527291.831954	8.948283
1556527291.832954	0
1556527291.833954	0
1556527291.834954	0
1556527291.835954	0
1556527291.837541	7.909192
1556527291.838541	0
1556527291.839541	0
1556527291.840541	0
1556527291.841973	4.985314
1556527291.842973	0
1556527291.843973	0
1556527291.845672	8.960165
1556527291.846909	133.944883
1556527291.847922	174.482466
1556527291.849074	140.585386
1556527291.850123	105.309091
1556527291.851123	0
1556527291.852123	0
1556527291.853475	57.153912
1556527291.855233	18.853655
1556527291.856233	0
1556527291.857233	0
1556527291.858622	3.259655
1556527291.859622	0
1556527291.860622	0
1556527291.861972	13.190805
1556527291.862972	0
1556527291.863972	0
1556527291.864972	0
1556527291.865972	0
1556527291.866972	0
1556527291.867972	0
1556527291.869537	8.761929
1556527291.870537	0
1556527291.871537	0
1556527291.872537	0
1556527291.873764	31.362852
1556527291.875475	71.027871
1556527291.876475	0
1556527291.877785	4.782330
1556527291.878833	158.107370
1556527291.880162	113.532831
1556527291.881192	186.014815
1556527291.882196	139.277131
1556527291.883474	80.749114
1556527291.884474	0
1556527291.885983	4.403307
1556527291.886983	0
1556527291.887983	0
1556527291.889590	9.188182
1556527291.890590	0
1556527291.891590	0
1556527291.892590	0
1556527291.893642	2.726449
1556527291.894642	0
1556527291.895642	0
1556527291.896642	0
1556527291.897642	0
1556527291.898642	0
1556527291.899642	0
1556527291.900641	0
1556527291.901825	4.050114
1556527291.903054	152.805432
1556527291.904110	136.005419
1556527291.905359	150.355411
1556527291.906359	0
1556527291.907359	0
1556527291.908359	0
1556527291.910115	11.614197
1556527291.911115	0
1556527291.912115	0
1556527291.913115	0
1556527291.914115	0
1556527291.915115	0
1556527291.916115	0
1556527291.917687	1.458988
1556527291.918687	0
1556527291.919687	0
1556527291.921607	8.454446
1556527291.922857	147.213427
1556527291.924085	152.953786
1556527291.925135	129.860127
1556527291.926166	149.989364
1556527291.927166	0
1556527291.928166	0
1556527291.929954	11.665660
1556527291.930954	0
1556527291.931954	0
1556527291.933921	8.354348
1556527291.935477	35.501073
1556527291.936477	0
1556527291.937684	15.016528
1556527291.938684	0
1556527291.939684	0
1556527291.941646	16.729811
1556527291.942646	0
1556527291.944513	34.679751
1556527291.945899	47.826596
1556527291.947369	147.721051
1556527291.948430	180.580674
1556527291.949894	120.745277
1556527291.950894	0
1556527291.951894	0
1556527291.952894	0
1556527291.953894	0
1556527291.955550	9.766050
1556527291.957076	7.238869
1556527291.958462	92.922759
1556527291.959462	0
1556527291.960462	0
1556527291.961462	0
1556527291.963436	25.192599
1556527291.964436	0
1556527291.965633	5.028323
1556527291.966633	0
1556527291.967633	0
1556527291.969456	14.448394
1556527291.970456	0
1556527291.971456	0
1556527291.972601	14.050792
1556527291.973601	0
1556527291.974601	0
1556527291.975601	0
1556527291.977545	6.703380
1556527291.978603	146.203291
1556527291.979862	163.702329
1556527291.980899	163.428046
1556527291.982260	113.648213
1556527291.983260	0
1556527291.984260	0
1556527291.985767	25.201441
1556527291.986767	0
1556527291.988268	22.085796
1556527291.989268	0
1556527291.990540	14.586359
1556527291.991540	0
1556527291.992540	0
1556527291.993540	0
1556527291.994540	0
1556527291.996254	5.800217
1556527291.997689	23.094866
1556527291.998689	0
1556527291.999689	0
1556527292.000689	0
1556527292.001689	0
1556527292.002689	0
1556527292.003829	21.590960
1556527292.004829	0
1556527292.005858	21.779553
1556527292.006858	0
1556527292.007858	0
1556527292.009718	25.758122
1556527292.010744	150.721190
1556527292.011810	165.818832
1556527292.013073	131.213895
1556527292.014496	144.833640
1556527292.015496	0
1556527292.016496	0
1556527292.017774	55.076587
1556527292.018774	0
1556527292.019774	0
1556527292.020774	0
1556527292.021774	0
1556527292.022774	0
1556527292.023774	0
1556527292.024774	0
1556527292.025774	0
1556527292.026773	0
1556527292.027831	6.590868
1556527292.029634	30.637398
1556527292.030634	0
1556527292.031634	0
1556527292.033504	5.709216
1556527292.034964	68.096669
1556527292.035964	0
1556527292.036964	0
1556527292.037964	0
1556527292.038964	0
1556527292.039964	0
1556527292.041452	1.702778
1556527292.042731	112.277353
1556527292.044038	166.152499
1556527292.045054	152.242197
1556527292.046054	0
1556527292.047054	0
1556527292.048054	0
1556527292.049498	25.709871
1556527292.050543	126.861054
1556527292.051543	0
1556527292.052543	0
1556527292.054356	14.486338
1556527292.055356	0
1556527292.056356	0
1556527292.057356	0
1556527292.058356	0
1556527292.059356	0
1556527292.060356	0
1556527292.061452	1.556885
1556527292.062619	132.523800
1556527292.063619	0
1556527292.064619	0
1556527292.065794	17.397312
1556527292.066807	141.767004
1556527292.068002	117.018356
1556527292.069122	161.185185
1556527292.070367	159.718116
1556527292.071367	0
1556527292.072367	0
1556527292.073457	59.555556
1556527292.074457	0
1556527292.075457	0
1556527292.076457	0
1556527292.077457	0
1556527292.078457	0
1556527292.079457	0
1556527292.081185	4.778182
1556527292.082185	0
1556527292.083185	0
1556527292.084185	0
1556527292.085878	11.770563
1556527292.086878	0
1556527292.087878	0
1556527292.088878	0
1556527292.090062	10.561513
1556527292.091482	44.013432
1556527292.092482	0
1556527292.093732	21.319771
1556527292.094732	0
1556527292.095732	0
1556527292.096732	0
1556527292.097851	21.456819
1556527292.098851	0
1556527292.100674	15.654054
1556527292.101836	28.520312
1556527292.103270	146.364755
1556527292.104421	153.589393
1556527292.105693	147.622189
1556527292.106693	0
1556527292.107693	0
1556527292.109308	38.681968
1556527292.110308	0
1556527292.111308	0
1556527292.112308	0
1556527292.113665	13.545937
1556527292.114665	0
1556527292.115665	0
1556527292.117605	11.215976
1556527292.118605	0
1556527292.119976	51.251483
1556527292.121645	6.619429
1556527292.122819	150.563769
1556527292.123819	0
1556527292.125431	8.458562
1556527292.126436	150.138078
1556527292.127642	140.551997
1556527292.128826	158.621023
1556527292.129828	154.343088
1556527292.130828	0
1556527292.131828	0
1556527292.132828	0
1556527292.133828	0
1556527292.135461	15.689169
1556527292.136461	0
1556527292.137470	5.499169
1556527292.138470	0
1556527292.139470	0
1556527292.140470	0
1556527292.141816	12.710116
1556527292.142816	0
1556527292.144671	19.346973
1556527292.146065	23.774243
1556527292.147065	0
1556527292.148065	0
1556527292.149520	6.395142
1556527292.150520	0
1556527292.151520	0
1556527292.152520	0
1556527292.153520	0
1556527292.154993	6.055410
1556527292.155993	0
1556527292.156993	0
1556527292.158078	14.324445
1556527292.159078	0
1556527292.160106	76.264284
1556527292.161106	0
1556527292.162106	0
1556527292.163106	0
1556527292.164206	5.388847
1556527292.165678	30.020084
1556527292.166678	0
1556527292.167678	0
1556527292.168678	0
1556527292.169859	2.642336
1556527292.170859	0
1556527292.171859	0
1556527292.172859	0
1556527292.173920	28.992192
1556527292.174950	153.837037
1556527292.176009	156.470059
1556527292.177279	121.776610
1556527292.178338	135.607384
1556527292.179474	155.587828
1556527292.181452	16.756027
1556527292.182452	0
1556527292.183452	0
1556527292.184788	26.492853
1556527292.185933	54.579221
1556527292.186933	0
1556527292.187933	0
1556527292.188933	0
1556527292.190140	6.151544
1556527292.191140	0
1556527292.192140	0
1556527292.193140	0
1556527292.194140	0
1556527292.195140	0
1556527292.196140	0
1556527292.197464	4.525147
1556527292.198464	0
1556527292.200113	12.510845
1556527292.201688	21.042688
1556527292.203140	149.564532
1556527292.204381	151.337560
1556527292.205388	146.363636
1556527292.206497	136.063642
1556527292.207497	0
1556527292.208497	0
1556527292.209753	11.340704
1556527292.210753	0
1556527292.211753	0
1556527292.212753	0
1556527292.213762	27.556348
1556527292.214762	0
1556527292.215762	0
1556527292.217453	14.965442
1556527292.218453	0
1556527292.219453	0
1556527292.220453	0
1556527292.221453	0
1556527292.222582	15.077023
1556527292.223582	0
1556527292.224582	0
1556527292.225704	7.077440
1556527292.226704	0
1556527292.227704	0
1556527292.228704	0
1556527292.229877	15.883906
1556527292.230889	163.731449
1556527292.232154	157.219227
1556527292.233172	162.772834
1556527292.234348	112.716805
1556527292.235632	134.726834
1556527292.236632	0
1556527292.237678	70.189699
1556527292.238678	0
1556527292.239678	0
1556527292.240678	0
1556527292.241678	0
1556527292.242965	9.074002
1556527292.243965	0
1556527292.244965	0
1556527292.245965	0
1556527292.246965	0
1556527292.247965	0
1556527292.249459	1.701153
1556527292.250459	0
1556527292.251485	16.357731
1556527292.252485	0
1556527292.253859	13.960832
1556527292.254859	0
1556527292.255859	0
1556527292.257833	16.679626
1556527292.258833	0
1556527292.260338	8.820025
1556527292.261979	20.195845
1556527292.262979	0
1556527292.263979	0
1556527292.265709	32.580926
1556527292.266989	138.084560
1556527292.268224	161.013127
1556527292.269290	165.818832
1556527292.270290	0
1556527292.271290	0
1556527292.272290	0
1556527292.273469	34.366043
1556527292.274469	0
1556527292.275469	0
1556527292.276469	0
1556527292.277830	25.332677
1556527292.278830	0
1556527292.279830	0
1556527292.281800	11.130435
1556527292.283485	37.094099
1556527292.284485	0
1556527292.286108	14.077440
1556527292.287465	146.529866
1556527292.288631	167.316155
1556527292.289650	166.334113
1556527292.290866	142.255686
1556527292.291906	148.683016
1556527292.293447	31.133529
1556527292.294447	0
1556527292.295447	0
1556527292.296447	0
1556527292.297447	0
1556527292.298447	0
1556527292.299447	0
1556527292.300700	1.523158
1556527292.301700	0
1556527292.302700	0
1556527292.303700	0
1556527292.304700	0
1556527292.305996	4.171971
1556527292.306996	0
1556527292.307996	0
1556527292.308996	0
1556527292.309996	0
1556527292.310996	0
1556527292.312597	1.673565
1556527292.314104	7.330486
1556527292.315104	0
1556527292.316104	0
1556527292.317104	0
1556527292.318104	0
1556527292.319104	0
1556527292.320104	0
1556527292.321688	4.370084
1556527292.323075	148.592644
1556527292.324078	143.182315
1556527292.325120	173.283295
1556527292.326668	42.817804
1556527292.327668	0
1556527292.328668	0
1556527292.330122	3.198454
1556527292.331122	0
1556527292.332122	0
1556527292.333122	0
1556527292.334122	0
1556527292.335122	0
1556527292.336122	0
1556527292.337713	4.365966
1556527292.338808	171.502722
1556527292.339878	134.217469
1556527292.341176	141.778104
1556527292.342578	97.262585
1556527292.343578	0
1556527292.344578	0
1556527292.345948	18.545738
1556527292.346975	165.021356
1556527292.347990	141.500587
1556527292.349004	141.633670
1556527292.350026	151.354176
1556527292.351429	118.103653
1556527292.352429	0
1556527292.353429	0
1556527292.354429	0
1556527292.355429	0
1556527292.356429	0
1556527292.357758	5.236495
1556527292.359472	19.336208
1556527292.360472	0
1556527292.361472	0
1556527292.362787	9.997699
1556527292.363787	0
1556527292.365695	15.195868
1556527292.366695	0
1556527292.367695	0
1556527292.368695	0
1556527292.370055	7.601466
1556527292.371055	0
1556527292.372055	0
1556527292.373452	6.504211
1556527292.374452	0
1556527292.375452	0
1556527292.376452	0
1556527292.377517	5.435308
1556527292.378864	8.201062
1556527292.379864	0
1556527292.381692	15.626338
1556527292.382740	158.107370
1556527292.383802	135.242030
1556527292.385109	132.342941
1556527292.386109	0
1556527292.387109	0
1556527292.388109	0
1556527292.389633	39.907668
1556527292.390633	0
1556527292.391633	0
1556527292.392633	0
1556527292.394006	34.501799
1556527292.395006	0
1556527292.396006	0
1556527292.397724	12.903424
1556527292.399472	25.278778
1556527292.400472	0
1556527292.401625	15.394020
1556527292.402947	133.701713
1556527292.404040	158.234242
1556527292.405437	137.153781
1556527292.406440	165.210364
1556527292.407440	0
1556527292.408440	0
1556527292.409443	40.468122
1556527292.410443	0
1556527292.411443	0
1556527292.412443	0
1556527292.413443	0
1556527292.414884	12.181930
1556527292.416787	5.805789
1556527292.418510	19.234537
1556527292.419510	0
1556527292.420510	0
1556527292.421510	0
1556527292.422510	0
1556527292.423510	0
1556527292.425280	4.895337
1556527292.426280	0
1556527292.427280	0
1556527292.428280	0
1556527292.429456	26.455039
1556527292.430456	0
1556527292.431456	0
1556527292.432456	0
1556527292.433713	12.975637
1556527292.434713	0
1556527292.435713	0
1556527292.436713	0
1556527292.437926	22.701149
1556527292.438926	0
1556527292.439926	0
1556527292.441487	10.369577
1556527292.442517	150.162963
1556527292.443541	125.764843
1556527292.444780	154.624591
1556527292.445815	124.432158
1556527292.446829	145.365624
1556527292.447829	0
1556527292.449658	39.052676
1556527292.450658	0
1556527292.451658	0
1556527292.452658	0
1556527292.453800	2.667127
1556527292.454800	0
1556527292.455800	0
1556527292.457791	30.447790
1556527292.458935	125.545644
1556527292.459935	0
1556527292.461528	4.260390
1556527292.462528	0
1556527292.463528	0
1556527292.464528	0
1556527292.465761	10.439563
1556527292.466761	0
1556527292.467761	0
1556527292.468761	0
1556527292.469862	10.775187
1556527292.470862	0
1556527292.471862	0
1556527292.472862	0
1556527292.474177	10.241132
1556527292.475573	147.628415
1556527292.476605	196.377079
1556527292.477826	108.557595
1556527292.479060	143.261063
1556527292.480060	0
1556527292.481963	15.222076
1556527292.482963	0
1556527292.483963	0
1556527292.485529	3.097947
1556527292.486872	16.451624
1556527292.487872	0
1556527292.489717	3.883013
1556527292.490717	0
1556527292.491717	0
1556527292.492717	0
1556527292.493768	13.635454
1556527292.494768	0
1556527292.495768	0
1556527292.496768	0
1556527292.497855	10.812274
1556527292.499609	94.473291
1556527292.500609	0
1556527292.501731	26.031461
1556527292.503463	19.133930
1556527292.504463	0
1556527292.505975	13.193622
1556527292.507470	125.631898
1556527292.508754	172.060899
1556527292.509763	164.234405
1556527292.510959	107.687400
1556527292.511959	0
1556527292.512959	0
1556527292.514355	36.897501
1556527292.515355	0
1556527292.516355	0
1556527292.517719	13.135648
1556527292.519527	12.221021
1556527292.520527	0
1556527292.521711	5.057963
1556527292.522711	0
1556527292.523711	0
1556527292.524711	0
1556527292.525784	13.562021
1556527292.526784	0
1556527292.528460	8.256593
1556527292.529668	27.433985
1556527292.530668	0
1556527292.531668	0
1556527292.533577	31.088503
1556527292.534577	0
1556527292.535577	0
1556527292.536577	0
1556527292.537577	0
1556527292.538577	0
1556527292.539577	0
1556527292.541458	4.205355
1556527292.542458	0
1556527292.543458	0
1556527292.544458	0
1556527292.546000	9.728833
1556527292.547179	140.554095
1556527292.548474	136.483063
1556527292.549486	174.688030
1556527292.550486	0
1556527292.551486	0
1556527292.552486	0
1556527292.553486	0
1556527292.554486	0
1556527292.555485	0
1556527292.557433	1.390136
1556527292.558433	0
1556527292.559433	0
1556527292.560433	0
1556527292.561889	9.916747
1556527292.563123	152.185471
1556527292.564188	176.340273
1556527292.565336	134.725649
1556527292.566404	144.800000
1556527292.567404	0
1556527292.568404	0
1556527292.569496	10.719309
1556527292.570496	0
1556527292.571496	0
1556527292.572496	0
1556527292.574203	11.734792
1556527292.575203	0
1556527292.577123	11.350372
1556527292.578123	0
1556527292.579877	4.011428
1556527292.580877	0
1556527292.582000	10.406738
1556527292.583000	0
1556527292.584000	0
1556527292.585000	0
1556527292.586000	0
1556527292.587458	2.024113
1556527292.588458	0
